id,hospital_id,drug_id,current_stock,daily_consumption,days_of_stock_remaining,required_stock_level,pipeline_stock,stock_runway_score,criticality_score,shortage_frequency_score,patient_surge_score,pipeline_credit_score,risk_score,risk_level
466a8c40-d499-40f8-be0e-4edc73a7a70b,4bd7ab0d-7a82-4e3f-a689-9d5bb57f24af,480a6eaf-3d2f-41b3-9f9e-bc78c5014bdf,325,10.0,32.5,210,0,0.0,20.0,5.0,10.0,0.0,35,MEDIUM
f5393602-d48e-4e91-a5a4-9f73c9fc2b4d,b007baa1-37d0-435d-88a2-b603e821f4e1,9a53231e-0e18-4d29-bdca-292c99ec84ba,1189,3.36,353.87,70,0,0.0,20.0,5.0,4.0,0.0,29,SURPLUS
984dfa35-fc96-4cb5-bf1e-29a4b95a29b0,ba01ba31-4727-4fae-ad1e-216f0c07e61c,94919613-9376-4475-98a4-f1b9f4d9830a,1136,1.0,1136.0,21,0,0.0,10.0,10.0,15.0,0.0,35,MEDIUM
9ce7bb0e-20cc-43c5-82c6-b080e4dca7f4,4bd7ab0d-7a82-4e3f-a689-9d5bb57f24af,3880ed68-64d7-4ea3-b3fe-a06cd7b187ae,1016,1.0,1016.0,21,0,0.0,30.0,10.0,13.0,0.0,53,MEDIUM
95b00097-9b65-4175-8950-619546247621,e400d1d0-c992-4b6e-b9e4-1978eb1c1d37,5a109267-5c8d-4c13-a090-ae986b471434,126,15.21,8.28,319,0,16.34,10.0,15.0,4.0,0.0,45,MEDIUM
ac00a6af-dc78-444d-9ff9-1888e8674f4d,5be0da05-9400-4be2-a7c4-424f68c6dee4,ff13e030-b20f-4e3a-9b03-107ad34e60e2,1374,1.0,1374.0,21,0,0.0,30.0,0.0,14.0,0.0,44,MEDIUM
86c231ab-0953-4af9-9fef-01e076523ef4,d9232cfb-c4f1-4e59-8121-2970b4908912,705ab241-d938-4ded-8eb5-490d149e246d,1153,1.0,1153.0,21,0,0.0,30.0,0.0,13.0,0.0,43,MEDIUM
532ff8bc-d4b0-4ff8-8a24-2370c3632688,5e3c8af4-67c2-4470-912a-ecb7bb53f406,705ab241-d938-4ded-8eb5-490d149e246d,140,11.93,11.74,250,0,6.46,20.0,15.0,13.0,0.0,54,MEDIUM
4bbf0223-44c0-4dd4-8605-7ecd36a3da3b,d9232cfb-c4f1-4e59-8121-2970b4908912,2f34b1c3-52bf-4ce9-80d9-682a0debc38b,1487,10.64,139.76,223,0,0.0,20.0,15.0,11.0,0.0,46,MEDIUM
d033e918-2270-4897-9b1e-7a9cc8f02372,5e3c8af4-67c2-4470-912a-ecb7bb53f406,663bdb62-89c3-4a46-837f-dd4fba422a9f,508,12.93,39.29,271,0,0.0,10.0,0.0,9.0,0.0,19,SURPLUS
e8cab125-f93b-4f08-9283-9be112ffb432,5be0da05-9400-4be2-a7c4-424f68c6dee4,01cd046f-95fc-4dea-9678-599982917387,118,13.43,8.79,282,0,14.89,10.0,5.0,14.0,0.0,43,MEDIUM
7bdbef8d-557a-4fd3-9215-67e6b77b137e,1dd19dd7-312d-48db-9235-3d33d6952c2e,4181b429-be0e-4aa8-86ff-43647a0bf2c0,316,2.29,137.99,48,0,0.0,10.0,10.0,1.0,0.0,21,SURPLUS
6df7f92c-e19b-469e-ae3c-d77985c64684,5e3c8af4-67c2-4470-912a-ecb7bb53f406,2f34b1c3-52bf-4ce9-80d9-682a0debc38b,561,10.21,54.95,214,0,0.0,10.0,0.0,15.0,0.0,25,SURPLUS
b76cc6cc-b2ec-45c9-9faa-a6f6c7215a7f,3aa8a907-2778-4339-8b1f-5849cad16428,08e8db94-8cfc-4dc3-869b-bb5af9bb9352,481,23.07,20.85,484,0,0.0,30.0,0.0,6.0,0.0,36,MEDIUM
aa9daf72-70f9-4a82-bd01-3f8cffcde9a4,3aa8a907-2778-4339-8b1f-5849cad16428,74970ff4-2a08-4f93-a3e3-06c395e7cc5d,655,1.36,481.62,28,0,0.0,30.0,15.0,11.0,0.0,56,MEDIUM
a801ed32-5e6e-4d02-be26-ee5715543680,1dd19dd7-312d-48db-9235-3d33d6952c2e,0039f91e-39c5-486b-a312-c8b9c9dc9586,51,1.0,51.0,21,0,0.0,30.0,10.0,0.0,0.0,40,MEDIUM
ea8a531c-985c-4a93-8d68-399d14660317,4ae98cc1-cb3c-4e5f-b6cd-1f83ea5d4c77,9803a437-fa88-4116-96d3-a2bfc7562817,711,7.0,101.57,147,0,0.0,20.0,5.0,8.0,0.0,33,MEDIUM
d0cf0502-951e-4f61-92b3-b8d5439c8ef5,3aa8a907-2778-4339-8b1f-5849cad16428,ed3ad51d-dc53-4e58-9e93-f83383f3d25f,511,1.79,285.47,37,0,0.0,20.0,5.0,11.0,0.0,36,MEDIUM
83a20a20-06c8-410e-a5ab-b493804a278f,65300365-fddf-4f82-9622-06ddc4c773d5,ff13e030-b20f-4e3a-9b03-107ad34e60e2,198,2.29,86.46,48,0,0.0,20.0,15.0,1.0,0.0,36,MEDIUM
08e93dbc-a8dd-4335-979f-4e56de05f961,deebacc1-8096-49c3-adbd-e050753ed64d,19baefca-38b9-4018-b946-c0fbb67291da,42,1.0,42.0,21,0,0.0,10.0,15.0,1.0,0.0,26,SURPLUS
1e45ae1d-3da2-48c3-8460-6a5b73727bd3,4ae98cc1-cb3c-4e5f-b6cd-1f83ea5d4c77,3605d6b5-0472-431a-ad3f-f0e4192961cd,667,1.0,667.0,21,0,0.0,20.0,0.0,0.0,0.0,20,SURPLUS
31458738-0262-4532-bbab-aefcf1e88597,d9232cfb-c4f1-4e59-8121-2970b4908912,4e35a0b8-9c74-4aa1-a695-38bc52dd1836,947,1.0,947.0,21,0,0.0,30.0,15.0,0.0,0.0,45,MEDIUM
ff136750-86d1-4bfc-933a-e7c01a2db1d0,4bd7ab0d-7a82-4e3f-a689-9d5bb57f24af,5a109267-5c8d-4c13-a090-ae986b471434,850,1.79,474.86,37,0,0.0,20.0,0.0,2.0,0.0,22,SURPLUS
8ccc70b3-ac60-4755-80d2-c428df7e1a94,5e3c8af4-67c2-4470-912a-ecb7bb53f406,4e35a0b8-9c74-4aa1-a695-38bc52dd1836,950,1.0,950.0,21,0,0.0,10.0,5.0,0.0,0.0,15,SURPLUS
757e0f49-3b11-4053-9a3f-c7d2900bab50,65300365-fddf-4f82-9622-06ddc4c773d5,01cd046f-95fc-4dea-9678-599982917387,135,1.0,135.0,21,0,0.0,10.0,5.0,9.0,0.0,24,SURPLUS
811274b5-2a08-4b57-bc75-6f49b1cafbdc,52b26c2e-5540-42a1-a8c0-5f96b1a7df56,ff13e030-b20f-4e3a-9b03-107ad34e60e2,1041,15.86,65.64,333,0,0.0,30.0,5.0,1.0,0.0,36,MEDIUM
999937d0-b090-4633-ba58-e81c70492649,3aa8a907-2778-4339-8b1f-5849cad16428,39ae9f0f-2ef6-46b0-a854-c066edf9f984,1146,1.0,1146.0,21,0,0.0,10.0,0.0,13.0,0.0,23,SURPLUS
e37273f6-16fe-4708-adfb-b5af84493c90,f4957732-1c15-480e-a95c-168c44e645f3,ab7bb929-38ba-46f6-9e91-bf183d567069,1046,1.0,1046.0,21,0,0.0,10.0,10.0,0.0,0.0,20,SURPLUS
cddabeb3-a54f-4872-9a71-032c9db94656,3aa8a907-2778-4339-8b1f-5849cad16428,ab7bb929-38ba-46f6-9e91-bf183d567069,420,17.36,24.19,364,0,0.0,20.0,0.0,9.0,0.0,29,SURPLUS
090310ff-8045-4c8b-962f-cc7867cace90,6c62826c-5647-4a14-bc5c-84f2cdfde6ae,705ab241-d938-4ded-8eb5-490d149e246d,947,11.21,84.48,235,0,0.0,10.0,0.0,12.0,0.0,22,SURPLUS
fa48634b-e151-46a3-9650-5946fd116572,deebacc1-8096-49c3-adbd-e050753ed64d,9803a437-fa88-4116-96d3-a2bfc7562817,1052,20.64,50.97,433,0,0.0,10.0,5.0,15.0,0.0,30,MEDIUM
1ec297ca-0ff2-481e-8ecc-3f839d401c33,4412a3ea-7898-42e2-8fb3-7afd57d7d349,bc80d818-aa1f-4582-a1b9-e204cb5c6783,1167,12.5,93.36,262,0,0.0,30.0,5.0,14.0,0.0,49,MEDIUM
a7d1990c-002d-4788-b793-46935b0b5fb2,52b26c2e-5540-42a1-a8c0-5f96b1a7df56,01cd046f-95fc-4dea-9678-599982917387,572,24.57,23.28,515,0,0.0,20.0,15.0,2.0,0.0,37,MEDIUM
8ed9d6e2-50f5-4e58-83ea-42bdda6b60b3,6c62826c-5647-4a14-bc5c-84f2cdfde6ae,a2d9fd18-ea3e-44be-a0a7-f2014ccca209,390,1.79,217.88,37,0,0.0,30.0,5.0,3.0,0.0,38,MEDIUM
e8cfe183-7f01-4048-b8d4-722e40ff1c6d,deebacc1-8096-49c3-adbd-e050753ed64d,3605d6b5-0472-431a-ad3f-f0e4192961cd,626,1.0,626.0,21,0,0.0,20.0,10.0,15.0,0.0,45,MEDIUM
f49b1431-44f1-447f-8859-c31d700f71df,0395b295-1937-4d01-9a55-8c1628ca811e,9803a437-fa88-4116-96d3-a2bfc7562817,1316,2.93,449.15,61,0,0.0,30.0,15.0,14.0,0.0,59,MEDIUM
2821a2d8-9fc6-4471-97ed-900b1d3de456,4efa322e-b7da-46a3-8997-0c5785d3443a,9803a437-fa88-4116-96d3-a2bfc7562817,1321,1.0,1321.0,21,0,0.0,20.0,0.0,1.0,0.0,21,SURPLUS
436088f1-eeda-4cce-9bb6-74285e97a6ee,daceb465-bb39-4f15-8e6d-00a26b0b331e,bc80d818-aa1f-4582-a1b9-e204cb5c6783,112,1.0,112.0,21,0,0.0,30.0,15.0,5.0,0.0,50,MEDIUM
c05e7fc0-f94e-4f15-9c2e-b9e459943ea7,65300365-fddf-4f82-9622-06ddc4c773d5,036236bd-b018-4ef5-a638-51d9eb2cf63b,59,12.29,4.8,258,0,26.29,20.0,0.0,2.0,0.0,48,MEDIUM
968a6947-fbac-4bff-97e4-b8e465bd8f17,4efa322e-b7da-46a3-8997-0c5785d3443a,3605d6b5-0472-431a-ad3f-f0e4192961cd,538,12.0,44.83,252,0,0.0,30.0,5.0,4.0,0.0,39,MEDIUM
c2bdcf6a-d1b0-4c84-bf47-822faa36030c,deebacc1-8096-49c3-adbd-e050753ed64d,fa5ffa93-f596-4eda-89a1-683228d89e75,159,8.64,18.4,181,0,0.0,10.0,10.0,6.0,0.0,26,SURPLUS
64387cbb-09d9-4cae-8ca9-a87d9a2b4808,6c62826c-5647-4a14-bc5c-84f2cdfde6ae,4e35a0b8-9c74-4aa1-a695-38bc52dd1836,831,1.79,464.25,37,0,0.0,20.0,0.0,7.0,0.0,27,SURPLUS
aa8515f0-38e2-42fc-a6b8-b1f85eece50f,9661edfb-44f7-44b7-8277-f3cf478fe4ff,a03b95f0-c856-4224-8adb-482640830177,1391,1.86,747.85,39,0,0.0,10.0,10.0,3.0,0.0,23,SURPLUS
663ed5b9-9fbe-405d-9502-a9aba0cc47a1,4efa322e-b7da-46a3-8997-0c5785d3443a,a5f028f8-9ac3-4b8d-bc04-1f4d375d8aed,990,10.86,91.16,228,0,0.0,10.0,5.0,14.0,0.0,29,SURPLUS
7eeb250f-b30a-4473-aa30-5dfa1654329e,3148a08c-9795-4ef7-b51a-d8a942e504f9,a03b95f0-c856-4224-8adb-482640830177,620,12.5,49.6,262,0,0.0,10.0,10.0,10.0,0.0,30,MEDIUM
d4dd978b-88b0-48e6-80fd-b150139018fa,52b26c2e-5540-42a1-a8c0-5f96b1a7df56,036236bd-b018-4ef5-a638-51d9eb2cf63b,150,2.57,58.37,53,0,0.0,30.0,15.0,14.0,0.0,59,MEDIUM
17cfc184-8df2-452d-b147-138e1c8b3bf2,8c9dd271-7fe2-4838-95b7-ecf6fb2d9d2c,480a6eaf-3d2f-41b3-9f9e-bc78c5014bdf,1024,3.36,304.76,70,0,0.0,30.0,15.0,4.0,0.0,49,MEDIUM
a5a7c6b2-ed10-4195-8a4f-77bd842745cc,9661edfb-44f7-44b7-8277-f3cf478fe4ff,b63d347c-6b83-4d04-bd6c-c7121f882ad8,371,6.86,54.08,144,0,0.0,30.0,0.0,10.0,0.0,40,MEDIUM
4c3d1a53-3992-4a34-a99f-b6acd25dacb5,3148a08c-9795-4ef7-b51a-d8a942e504f9,b63d347c-6b83-4d04-bd6c-c7121f882ad8,604,1.0,604.0,21,0,0.0,30.0,5.0,9.0,0.0,44,MEDIUM
c268c6a6-aacb-4e92-8370-5e96757c03be,8c9dd271-7fe2-4838-95b7-ecf6fb2d9d2c,3880ed68-64d7-4ea3-b3fe-a06cd7b187ae,126,1.0,126.0,21,0,0.0,20.0,0.0,7.0,0.0,27,SURPLUS
21289847-8dca-422f-83e0-5f3d9aef1a11,dfa22e57-5b54-457b-80ec-8692ae3d76fb,ff13e030-b20f-4e3a-9b03-107ad34e60e2,1052,2.36,445.76,49,0,0.0,20.0,0.0,6.0,0.0,26,SURPLUS
2a9634ab-a534-43b8-935a-c92b67b16384,8424e662-7291-4919-8616-aacf78358fd3,9a53231e-0e18-4d29-bdca-292c99ec84ba,1277,11.86,107.67,249,0,0.0,10.0,5.0,12.0,0.0,27,SURPLUS
34b1fd57-49a2-4e54-a86c-3e5ce5ccef78,4ae98cc1-cb3c-4e5f-b6cd-1f83ea5d4c77,9a53231e-0e18-4d29-bdca-292c99ec84ba,24,2.29,10.48,48,0,10.06,10.0,15.0,10.0,0.0,45,MEDIUM
fbc0f6f9-4a6d-44bb-82ad-19796afe0f66,9661edfb-44f7-44b7-8277-f3cf478fe4ff,01784c47-9315-4127-9c05-27a071585e68,1335,9.43,141.57,198,0,0.0,20.0,5.0,12.0,0.0,37,MEDIUM
2f14e7bd-1dc5-4bf1-9699-fb1a1547190e,3148a08c-9795-4ef7-b51a-d8a942e504f9,01784c47-9315-4127-9c05-27a071585e68,464,1.93,240.41,40,0,0.0,30.0,0.0,12.0,0.0,42,MEDIUM
9dfdd094-1945-4ac3-8cfa-5777fb9278d8,dfa22e57-5b54-457b-80ec-8692ae3d76fb,01cd046f-95fc-4dea-9678-599982917387,179,1.0,179.0,21,0,0.0,20.0,5.0,13.0,0.0,38,MEDIUM
d8c8fa66-adf4-4713-8f81-2707832f8f0e,5be0da05-9400-4be2-a7c4-424f68c6dee4,a34551bd-187b-46a8-bd4d-422c06eff0fa,1177,1.0,1177.0,21,0,0.0,10.0,0.0,0.0,0.0,10,SURPLUS
402d92dc-f64e-4275-9665-7c26cfdc4b6e,4ae98cc1-cb3c-4e5f-b6cd-1f83ea5d4c77,bf864bc6-3ff9-40df-b3ba-15a657cad795,1432,17.57,81.5,368,0,0.0,30.0,15.0,14.0,0.0,59,MEDIUM
cabf6a47-d5cb-4bf1-a5fc-9fe067d88569,a4b70abc-ae12-45f7-8dc3-49390eeb354e,b63d347c-6b83-4d04-bd6c-c7121f882ad8,480,10.07,47.67,211,0,0.0,10.0,10.0,1.0,0.0,21,SURPLUS
2d6c8738-2549-490e-927b-f643ab613572,ba01ba31-4727-4fae-ad1e-216f0c07e61c,ff13e030-b20f-4e3a-9b03-107ad34e60e2,469,2.36,198.73,49,0,0.0,10.0,10.0,14.0,0.0,34,MEDIUM
82a4e3cf-b3c4-4180-85d4-ea2a5939815a,5be0da05-9400-4be2-a7c4-424f68c6dee4,0039f91e-39c5-486b-a312-c8b9c9dc9586,1060,1.5,706.67,31,0,0.0,20.0,5.0,0.0,0.0,25,SURPLUS
abf6e001-9151-4b63-a56d-4fa912c13ba7,5be0da05-9400-4be2-a7c4-424f68c6dee4,f1813e98-4204-47e6-b9ba-d3aa93a3b684,448,1.0,448.0,21,0,0.0,20.0,15.0,3.0,0.0,38,MEDIUM
11e03d0e-6913-4a88-a333-e9526801c9f9,ba01ba31-4727-4fae-ad1e-216f0c07e61c,01cd046f-95fc-4dea-9678-599982917387,19,1.0,19.0,21,0,0.0,30.0,0.0,6.0,0.0,36,MEDIUM
37c1e7c1-e14e-48fd-9ec7-488a98799a68,b007baa1-37d0-435d-88a2-b603e821f4e1,705ab241-d938-4ded-8eb5-490d149e246d,1252,1.0,1252.0,21,0,0.0,30.0,15.0,12.0,0.0,57,MEDIUM
42faef13-9d23-40bd-b235-1f3645158e21,b007baa1-37d0-435d-88a2-b603e821f4e1,a2d9fd18-ea3e-44be-a0a7-f2014ccca209,1195,14.93,80.04,313,0,0.0,10.0,15.0,1.0,0.0,26,SURPLUS
fba3e331-fddd-4500-921b-3fb6474d56da,8c9dd271-7fe2-4838-95b7-ecf6fb2d9d2c,5a109267-5c8d-4c13-a090-ae986b471434,1283,11.64,110.22,244,0,0.0,20.0,0.0,12.0,0.0,32,MEDIUM
a10a6958-ab22-4fec-9dce-400606e21ab2,0395b295-1937-4d01-9a55-8c1628ca811e,9a53231e-0e18-4d29-bdca-292c99ec84ba,260,4.21,61.76,88,0,0.0,20.0,0.0,14.0,0.0,34,MEDIUM
141aa1e8-0150-4e05-b3ad-7ee59c1c9d70,4bd7ab0d-7a82-4e3f-a689-9d5bb57f24af,754d3a11-7747-40c8-af49-b24454d8d20a,216,7.5,28.8,157,0,0.0,10.0,0.0,1.0,0.0,11,SURPLUS
44ce286c-5b78-4a42-8965-229155f74ba4,65300365-fddf-4f82-9622-06ddc4c773d5,a34551bd-187b-46a8-bd4d-422c06eff0fa,1359,1.0,1359.0,21,0,0.0,10.0,5.0,13.0,0.0,28,SURPLUS
db9bb584-af9f-44f2-b31a-04d909c9549d,deebacc1-8096-49c3-adbd-e050753ed64d,bf864bc6-3ff9-40df-b3ba-15a657cad795,577,9.14,63.13,191,0,0.0,10.0,0.0,9.0,0.0,19,SURPLUS
0e502d00-b91d-44ad-ade0-082ae8f484aa,9661edfb-44f7-44b7-8277-f3cf478fe4ff,7c2d76e0-6fbe-4bf9-9480-1926f496b863,164,10.07,16.29,211,0,0.0,10.0,10.0,2.0,0.0,22,SURPLUS
4521c455-ca33-4c51-a9e3-55482dccbb44,dfa22e57-5b54-457b-80ec-8692ae3d76fb,036236bd-b018-4ef5-a638-51d9eb2cf63b,431,1.0,431.0,21,0,0.0,20.0,0.0,13.0,0.0,33,MEDIUM
705c4751-15a1-4103-b0c6-4bb9a33d1f74,dfa22e57-5b54-457b-80ec-8692ae3d76fb,6a712ccd-a3a0-4092-8093-e0519a4b9c05,253,14.64,17.28,307,0,0.0,10.0,0.0,14.0,0.0,24,SURPLUS
d824778c-56e2-455d-875d-0ad43afe0a61,65300365-fddf-4f82-9622-06ddc4c773d5,0039f91e-39c5-486b-a312-c8b9c9dc9586,67,2.86,23.43,60,0,0.0,30.0,0.0,11.0,0.0,41,MEDIUM
e3889181-9b13-4511-9ee3-4c7f59f7ad8c,4efa322e-b7da-46a3-8997-0c5785d3443a,9a53231e-0e18-4d29-bdca-292c99ec84ba,1043,1.14,914.91,23,0,0.0,30.0,10.0,2.0,0.0,42,MEDIUM
764aec23-2845-43e6-b2da-e9079d18191e,d9232cfb-c4f1-4e59-8121-2970b4908912,b63d347c-6b83-4d04-bd6c-c7121f882ad8,327,7.21,45.35,151,0,0.0,10.0,0.0,9.0,0.0,19,SURPLUS
adce1a08-86fe-4217-8dbc-0d0900d56105,65300365-fddf-4f82-9622-06ddc4c773d5,f1813e98-4204-47e6-b9ba-d3aa93a3b684,1473,13.93,105.74,292,0,0.0,10.0,5.0,9.0,0.0,24,SURPLUS
92b8a5c5-9f69-422c-acb7-c3619057f0fe,5e3c8af4-67c2-4470-912a-ecb7bb53f406,a03b95f0-c856-4224-8adb-482640830177,1485,1.0,1485.0,21,0,0.0,10.0,0.0,10.0,0.0,20,SURPLUS
679b248a-d87d-4608-9784-502d131303c0,5e3c8af4-67c2-4470-912a-ecb7bb53f406,b63d347c-6b83-4d04-bd6c-c7121f882ad8,565,11.43,49.43,240,0,0.0,30.0,0.0,0.0,0.0,30,MEDIUM
